	cohesion	entropy	frequency
寸步难移	0.006	1.09861228867	6.0
寿延千纪	0.0017523364486	1.09861228867	6.0
程遥远	0.0014245014245	1.09861228867	6.0
磬槌	0.00757575757576	1.09861228867	6.0
磨博士	0.00175438596491	1.09861228867	6.0
磕磕撞撞	0.00209205020921	1.09861228867	6.0
磕头撞脑	0.00480769230769	1.09861228867	6.0
射冲斗府	0.00179856115108	1.09861228867	6.0
碑刻	0.00198412698413	1.09861228867	6.0
稀柿衕	0.00862068965517	1.09861228867	6.0
碎尸万段	0.00252100840336	1.09861228867	6.0
硬弩	0.00257289879931	1.09861228867	6.0
眼珠酸痛	0.0010060362173	1.09861228867	6.0
穹高上帝	0.00133689839572	1.09861228867	6.0
盔贯	0.00147783251232	1.09861228867	6.0
盘诘	0.0021186440678	1.09861228867	6.0
眉皱	0.00128424657534	1.09861228867	6.0
眼中垂泪	0.0010060362173	1.09861228867	6.0
少年代	0.00132978723404	1.09861228867	6.0
尊卑	0.00128205128205	1.09861228867	6.0
鹤声鸣	0.00528169014085	1.09861228867	6.0
安营下寨	0.00102040816327	1.09861228867	6.0
乌巢	0.00137892995036	1.08889997535	20.0
剖腹	0.00194269062652	1.07354284641	16.0
眼无珠	0.0010060362173	1.07354284641	16.0
给孤	0.00235849056604	1.06094424079	28.0
望妖精劈	0.00114155251142	1.05492016799	10.0
壁上挂	0.00104427736007	1.05492016799	10.0
康张姚李	0.00160256410256	1.05492016799	10.0
簸箕	0.0625	1.05492016799	10.0
弥陀	0.00338036449148	1.0413800051	46.0
魑魅	0.0266666666667	1.03972077084	8.0
鼾鼾	0.0138888888889	1.03972077084	8.0
饶你死罪	0.00123456790123	1.03972077084	8.0
驾下钦差	0.00141242937853	1.03972077084	8.0
鹦鹉	0.0333333333333	1.03972077084	8.0
魏征处斩	0.00714285714286	1.03972077084	8.0
乐口乐	0.00205761316872	1.03972077084	8.0
鸦鹊	0.00350877192982	1.03972077084	8.0
鹧鸪	0.125	1.03972077084	8.0
丁力士	0.00129198966408	1.03972077084	8.0
伏龙寺	0.00151515151515	1.03972077084	8.0
摸了一摸	0.00196656833825	1.03972077084	8.0
糊糊	0.00554016620499	1.03972077084	8.0
粒金丹	0.0017825311943	1.03972077084	8.0
威风凛凛	0.00168067226891	1.03972077084	8.0
砖砌	0.002331002331	1.03972077084	8.0
监校尉	0.00125313283208	1.03972077084	8.0
痴痴	0.00146092037984	1.03972077084	8.0
瑜伽	0.00615384615385	1.03972077084	8.0
差鬼使押	0.00162337662338	1.03972077084	8.0
广施法力	0.00108873162765	1.03972077084	8.0
玄龄	0.0010157440325	1.03972077084	8.0
猱狮雪狮	0.00359712230216	1.03972077084	8.0
底神珍	0.00174825174825	1.03972077084	8.0
府州县	0.00119904076739	1.03972077084	8.0
戈戟	0.00231481481481	1.03972077084	8.0
漏消息	0.0019550342131	1.03972077084	8.0
清风明月	0.00117508813161	1.03972077084	8.0
涤虑	0.0034188034188	1.03972077084	8.0
扭扭捏捏	0.00943396226415	1.03972077084	8.0
泥塑	0.00490196078431	1.03972077084	8.0
求配偶	0.00102880658436	1.03972077084	8.0
求经者适	0.00102880658436	1.03972077084	8.0
楮白枪	0.00251256281407	1.03972077084	8.0
椰子酒	0.00133333333333	1.03972077084	8.0
揩了眼泪	0.00265957446809	1.03972077084	8.0
揪着耳朵	0.0018018018018	1.03972077084	8.0
搅乱蟠桃	0.00210084033613	1.03972077084	8.0
搅海翻江	0.00316455696203	1.03972077084	8.0
颗颗	0.00118976799524	1.03972077084	8.0
纻丝	0.0045045045045	1.03972077084	8.0
绿莎	0.0028129395218	1.03972077084	8.0
缥缈瑞	0.00138888888889	1.03972077084	8.0
韩司	0.00340136054422	1.03972077084	8.0
依卿所奏	0.0012084592145	1.03972077084	8.0
锋芒	0.00176366843034	1.03972077084	8.0
钥匙	0.0416666666667	1.03972077084	8.0
释迦牟尼	0.0142857142857	1.03972077084	8.0
冲一撞	0.00209205020921	1.03972077084	8.0
凋零	0.00625	1.03972077084	8.0
辛万苦	0.00146198830409	1.03972077084	8.0
刀弄杖	0.00170648464164	1.03972077084	8.0
躁如雷	0.00186567164179	1.03972077084	8.0
踉跄	0.0246913580247	1.03972077084	8.0
败不许胜	0.00184501845018	1.03972077084	8.0
豆腐面筋	0.0028901734104	1.03972077084	8.0
叱咤	0.0165289256198	1.03972077084	8.0
设朝聚集	0.00359712230216	1.03972077084	8.0
吵吵	0.0032	1.03972077084	8.0
蝉脱壳	0.00892857142857	1.03972077084	8.0
唧唧哝哝	0.0333333333333	1.03972077084	8.0
啄木虫	0.00344827586207	1.03972077084	8.0
萝卜	0.00431034482759	1.03972077084	8.0
腰挎	0.0015037593985	1.03972077084	8.0
腌脏	0.00701754385965	1.03972077084	8.0
股瀑布	0.00299401197605	1.03972077084	8.0
聆音	0.00123839009288	1.03972077084	8.0
耳红面赤	0.0016835016835	1.03972077084	8.0
晓谕	0.00164203612479	1.03972077084	8.0
血淋淋	0.00275689223058	1.03356205421	22.0
瞑目	0.00337457817773	1.01140426471	12.0
敲着梆	0.00505050505051	1.01140426471	12.0
紫竹林	0.00128571428571	1.00271826452	18.0
